repo,before,after,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght
internetarchive/openlibrary,8692f3b0d92c1e14c8cbe6a2ae689c020d5e152c,15c130002c4b0e36cfe6917533c73168c8167f84,1.0,0.009283819628647216,0.0,0.038992042440318286,0.11304347826086958,0.037135278514588865,0.0,0.0,-0.0004140786749482414,-1.7341614906832303,0.038992042440318286,0.13768115942028913,0.0519893899204244,0.0074270557029177675,-0.5915233415233416,-0.0343685300207035,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0
sunpy/sunpy,2f8d933d73e111b16b24baba3978b87698b91498,d7103976ef96244ed9c0127d2cbac69c84c2c86a,1.0,0.009090909090909038,-0.0012400793650793607,-0.009090909090909094,-0.00347222222222221,-0.05909090909090908,-0.5545454545454547,0.012896825396825407,-0.0025252525252525276,0.1045454545454545,-0.006938775510204054,-0.07316468253968367,-0.03383838383838378,-0.01010101010101011,0.6190476190476204,0.09795918367346967,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0
netdata/netdata,ce9f70d7b3696a54f099628f3337f5c4d5bd1407,23973d7f2abb0649109a0099d322592167ece06d,2.0,-0.0007386724007239498,-0.00047579123389296374,0.0021696084649537317,0.0012772453997223765,-0.04357393685317823,0.0,-0.0005219845575718807,-0.00022726665062431511,-0.01210529130237159,0.0023694147599029325,-0.2115838997789652,-0.0013767925374750245,-0.0015005491700570417,-0.9129899216125352,-0.025368107380135285,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0
FriendsOfPHP/PHP-CS-Fixer,607de6f17708c20c954b7e635202314c0e1b20d6,38a349785d7325b49a9b5127b6d13c207be788dc,-2.0,0.0029692139396780837,0.0034785238959467446,-0.008438818565400852,0.0018148820326678722,0.02297233942803567,0.42156862745098067,-0.005898366606170602,0.002835873803615746,-0.09240222143447951,-0.009803921568627472,0.30459770114942586,-0.007969995311767342,0.01375214877324582,0.0,-0.05913490623109485,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
stripe-ruby-mock/stripe-ruby-mock,ca0a4343d355cf348762d24f0c078c58eff3b096,b47230874dcd7d3bdfbbdee5174148260288a7c3,-4.0,0.025083612040133763,-0.023448275862068962,-0.0016722408026755842,0.01655172413793103,-0.07859531772575246,0.0,0.027586206896551724,0.0,0.14381270903010046,0.01379310344827589,1.7199999999999989,-0.20066889632107054,0.0,-1.0,0.08275862068965534,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
mame/quine-relay,23639682eab34dfe95a71fc4521ac6a62cbea76b,ec0429b00cf173311360e706cdb55354938ad5a8,0.0,0.0,0.0,0.0,0.0,0.13636363636363624,0.0,0.0,0.0,0.0,0.0,1.6363636363636402,0.13636363636363635,0.0,2.857142857142861,0.18181818181818254,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-2.0
adrienverge/openfortivpn,fe528dca3769be04d6400b539ad379aae0d5f399,ac5c083222008b761943bc9948b00f4c100fd302,-5.0,-0.15789473684210525,0.10386473429951693,0.1700404858299595,0.0,-0.1740890688259109,0.0,0.0,0.0,-2.348178137651822,0.08454106280193235,-8.903381642512079,-0.9473684210526315,-0.21052631578947367,-14.883333333333336,-2.8285024154589373,0.0,0.0,-4.0,-91.0,-14.0,-15.0,0.0,-94.0
django-import-export/django-import-export,c4af3c0d41a0e4d179a6118218ce3a3ec9dde2ea,f6696dbd9e76205ff0decbace827258ae96c7699,1.0,-0.02279202279202286,0.0,-0.024216524216524205,-0.0014245014245014287,-0.002849002849002691,0.0,-0.01282051282051283,0.0,-0.002849002849003135,-0.019943019943019946,-0.733618233618234,0.02279202279202286,0.0,0.0,-0.019943019943019724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gregkh/usbutils,c430d91f772a57083ddf3bcea4421262a76a049b,d80bd8c59aaabbbed8a71220279ed7c14ee5bce8,0.0,0.0,0.0,0.0,0.0,0.03846153846153855,0.0,0.0,0.0,0.0,0.0,0.7586206896551726,0.0,0.0,12.5,0.1034482758620694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sebastianbergmann/phpunit-mock-objects,e66ff511b6dc20bef553f52c7a78cba10cefbadf,35cb12737464ae75ce8970952005df2a63b2137b,4.0,-0.05,0.006896551724137917,0.05217391304347829,0.0,0.05652173913043479,0.0,0.0,0.0,-0.5130434782608697,0.03724137931034488,0.533793103448275,0.5369565217391303,0.0,-33.5,-0.39724137931034464,0.0,0.0,0.0,-5.0,11.0,3.0,0.0,-16.0
cython/cython,2f269faf9ff0b77ebea7b381c74606ea263383f5,0f03e47d6ca8d90d279597c6c7eccd3c4f579371,1.0,-0.005042016806722671,-0.0006140765233821482,-0.004411764705882337,-0.00755786490316486,-0.015196078431372495,0.0,-0.0015588096362777748,-0.0010967741935483666,0.017677419354838353,-0.0033606744133060085,-0.16797354747283677,-0.006302521008403339,-0.023389355742296947,-1.1679487179487182,0.0003702528297893082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgjdbc/pgjdbc,a6bd36faaedc779f932fa76f52bab9550f0fcd6d,3ee5bbf846730f1c49a6c94ebfc600ae2390bb78,-1.0,0.0,-0.019888991674375578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018963922294171986,0.2770582793709533,0.0,0.0,0.0,0.10823311748381137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apereo/cas,1d6655f7d54ba69e3b3a276ffb8aaee835171d7b,3dbbe3112bc440d2534f50042b7012f63b5cc8cb,-2.0,0.0031028368794326078,0.00016233766233764158,0.010195035460992874,0.0011363636363636298,0.014184397163120588,0.0,0.000811688311688312,0.0,0.016400709219858145,0.0040684234858991974,0.3288961038961027,0.04476950354609954,0.0,0.941176470588232,0.02699953767914942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gchq/CyberChef,aad1bc898e6b8cac96610a7815c6fdfeb3671a2d,a1b116d2f54d74a95a6e3794a3f4314115c85127,3.0,0.011695906432748537,0.0,-0.024366471734892814,0.0,0.025341130604288553,8.0,0.017543859649122806,0.0,-0.11500974658869412,-0.024366471734892814,-1.466861598440552,-0.25243664717348935,0.0,-1.0416666666666679,-0.12085769980506811,8.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
liip/LiipImagineBundle,30aea40e441e30c2412da7f4b865b8b957d810d7,7be24b85e98655a28170561a3b4944be6e972592,0.0,0.054545454545454564,0.0,0.10909090909090902,0.0,0.19999999999999996,0.0,0.0,0.018518518518518517,0.0,0.015151515151515138,3.393939393939391,0.16363636363636358,0.1454545454545454,23.181818181818187,0.4696969696969697,0.0,0.0,0.0,64.0,2.0,14.0,0.0,69.0
mruby/mruby,d612344e48e4021d82110a95d3603980c2906cc8,d33b9dc81f08bef62b102642194e57e75ca89955,3.0,0.23863636363636365,-0.05844155844155843,-0.022727272727272707,0.0,0.011363636363636354,0.0,-0.019480519480519487,0.0,1.1818181818181817,-0.045454545454545414,7.318181818181818,0.18181818181818182,0.0,16.0,1.2142857142857144,0.0,0.0,4.0,41.0,2.0,5.0,0.0,39.0
keyboardio/Kaleidoscope,9320ade74f5c1553a3efee0a5ef8e9d45d2ba7a3,eb30c1d30d06bcf94499be7569553d65aaace8cd,-7.0,0.023809523809523808,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,-0.9999999999999998,0.04761904761904756,-1.5,0.023809523809523808,-0.6190476190476191,0.0,-1.0952380952380953,0.0,0.0,-2.0,0.0,0.0,-17.0,0.0,0.0
ethereum/web3.py,50c41ac6d050b2e98f7ad2c3c856267fd8bf9dc6,3422863b5d0f8d8dec2f5ce771124567cd0b0c42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jay0lee/GAM,f644727e1c420e6bb3a8548c4e9bb4b37e0578a9,07e5cfef93c02961480954287406f02027a9759a,-3.0,0.006327913921410633,0.0002640264026402654,0.0050836611840545665,0.0002640264026402654,-0.0009954021898848087,0.0,0.0023102310231023215,0.0028795563350239584,-0.04397544674598297,0.004814814814814772,0.798646864686475,0.09434990756979822,0.006754514859932614,0.0,0.007845117845116434,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
timescale/timescaledb,36a6e014f73be8266837b256470094814d0c10fb,ecc9f8cafbce3caae690441b7db861f07a33f9dc,0.0,0.0,0.0,0.0,0.0,-0.1564885496183206,0.0,0.0,0.0,0.0,0.0,-3.7124600638977654,-0.31297709923664097,0.0,0.0,-0.15974440894568787,0.0,0.0,0.0,0.0,0.0,-101.0,0.0,0.0
amueller/word_cloud,5d3cdb5e7be2eb909c546f407b10523a4a8387ee,c08b76d295844e36369eaae825ee76713a21a200,2.0,-0.004757656853999398,-0.004375683700578226,-0.024382991376746932,-0.0025003906860446984,0.2649420160570919,0.0,-0.0018752930145335273,-0.0005204267499349484,-0.04111371324486068,-0.015435076210688847,1.3041100171901832,-0.02111210228962257,0.23134106452572112,10.19047619047619,0.07515151515151519,0.0,0.0,0.0,0.0,0.0,6.0,1.0,41.0
freedomofpress/securedrop,18ba38d6927de303c8760b0e62539c129300b58e,416b5e2845eeb116c54cf47aa2bad7dab1b5bc6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142847,0.0,0.0,0.6129032258064484,0.017241379310344307,0.0,0.0,0.0,18.0,0.0,4.0,0.0,19.0
mozilla/treeherder,3cafc3ee164d4314dd428e0b0832cdc716f13b3e,27d8f69deee1b45e02940c7cd7b045ec281673c7,-1.0,0.007549361207897787,0.0006734006734006731,0.009872241579558627,0.0037037037037036813,-0.0023228803716608404,0.0,0.004040404040404039,0.0,0.005537098560354448,0.008456659619450302,0.12794612794612803,0.017421602787456414,0.0,0.7666666666666693,-0.014646464646464796,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,24.0
danmar/cppcheck,cdb0e8322cf42ecf13fa73931a1fee151dc4cbb2,fe2885e430320343c45928e362080a61d4db8b13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026615969581747834,0.0,0.0,-0.05673758865248146,-0.004878048780486921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook/openbmc,4682ffcbb0fe16ab21bd05a03af50125e6fab640,9f94e6208b0ab7f879c6fd35b9c1430f1ed09a64,-9.0,0.005668016194331937,0.011015911872705023,0.04534412955465583,0.013708690330477363,0.11983805668016179,0.0,0.022031823745410045,-0.010802469135802469,-0.17592592592592604,0.031840796019900475,-1.0130966952264373,0.051821862348178094,-0.20296896086369776,6.1875,-0.3409273653176088,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0
Codeception/Codeception,f6f62efa52673005dad3992b5a2f3b38a6a7c88b,971f02f6c984c8a69c9f0b045fc6d120a45e16d0,0.0,0.0,0.0,0.0,0.0,-0.18181818181818188,0.0,0.0,0.0,0.0,0.0,-0.9629629629629619,0.0,0.0,0.0,-0.14814814814814836,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
google/data-transfer-project,db528eff4bca245f389f0b7b68d66dd9852a3216,b02a59d76913556ffa846c6a8a89dca2a42e4497,1.0,0.022759601706970112,0.03360607831677382,-0.04409672830725464,-0.023670368205727654,-0.0035561877667140696,12.0,0.01694915254237288,0.0,-1.4402439024390246,-0.07252888318356876,-1.2139099941554647,-0.03271692745376953,0.0,-0.8888888888888857,-1.8117386489479514,12.0,1.0,-4.0,0.0,0.0,0.0,2.0,0.0
crankyoldgit/IRremoteESP8266,1bb484b6c163cae76a877f5fd9ec5dc69a6b3ef8,af1d2a8f8d3808aa58e65aba73037e9ca403b8dc,1.0,-0.00724637681159418,-0.00039215686274509873,-0.010144927536231918,-0.001568627450980395,0.03913043478260869,0.0,-0.004705882352941171,0.0,0.0065306122448978154,-0.006938020351526353,0.2568627450980401,-0.03961352657004835,-0.00772946859903384,0.008403361344541338,0.03803921568627455,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
elastic/puppet-elasticsearch,278f0c5dcf072ea5d5e73396d6c3d01e5f94a6f4,f9e2467fd539a12662a265308967ec48655cdad4,-24.0,-0.009206349206349218,0.0,-0.0028571428571428914,0.0,-0.03555555555555556,-1.4333333333333327,0.0111111111111111,0.0,-0.04126984126984112,0.003809523809523707,1.0209523809523802,0.06285714285714272,-0.09714285714285714,0.0,-0.05841269841269847,-3.0,0.0,0.0,0.0,0.0,-59.0,-11.0,0.0
axboe/fio,07dff7d1d614b33e3a6d3e3ade38ce648b53a632,be90946e4efe2c6666106e376eb51562a926ddd7,21.0,0.12777777777777777,0.0,-0.1527777777777778,-0.07647058823529412,-0.3027777777777778,0.8333333333333339,0.08431372549019608,-0.034369885433715226,2.0245499181669393,-0.17500000000000004,-3.8960784313725476,0.4527777777777777,0.2888888888888889,-67.33333333333333,1.0310965630114568,1.0,0.0,6.0,-9.0,2.0,12.0,5.0,-85.0
tqdm/tqdm,f44a3f681ab298ed80c89b75398059e71e47eaa0,0743062a8c88982e051731835825952ebb46b245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05594405594405316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
Automattic/Edit-Flow,d2a24a354aad15ff9b26ff74fa26d11a5dee82ac,247dffb9aa5fd323f52223cad4307964472e1537,46.0,-0.21052631578947367,-0.07246376811594202,0.5087719298245614,0.08695652173913043,0.10526315789473684,0.0,-0.20289855072463764,0.0,0.9836660617059891,0.47010869565217395,8.753623188405797,-0.2807017543859649,0.07017543859649122,-25.666666666666664,1.7250836120401338,0.0,0.0,2.0,27.0,0.0,57.0,9.0,15.0
apereo/cas,97843dee7f10f519161e006ed2fa678650052c5f,86e30ff575e424db02ed21d487f511a22b3b1797,0.0,0.0,0.0,0.0,0.0,-0.014084507042253502,0.0,0.0,0.0,0.0,0.0,-0.017699115044251812,0.0,0.0,0.0,0.013698630136985912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
yourlabs/django-autocomplete-light,5865282dc28ffc859297d907c8413a82c0775685,aa84de0d8e0ae54e07014f1fc6eec76e724f3486,4.0,0.009638554216867434,0.0067663817663817655,-0.006803685329553499,0.004273504273504286,0.054996456413890726,-0.15111111111110986,0.009615384615384609,-0.0003156565656565642,0.016414141414141437,-0.008243727598566286,-0.3287037037037024,0.0915662650602409,-0.009638554216867434,0.0,-0.04990472733871698,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
Dobiasd/frugally-deep,f379924ad9dd4def2efbc0dc6f9c495ef66c732b,4afc65f161c4e2387f8bccc75639ec16cf075961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hfp/libxsmm,8927214c802b2b09960e50d34e03abdbe2aad8c4,3273d8b6901933bdfb330d3884fa44b966e75994,-2.0,-0.0011431619860533537,0.0012718600953895154,0.004039172350722098,0.00017343546755311384,0.01105056586518316,-0.7252173913043478,-0.004017921664980495,-0.0030864197530864335,-0.027326106594398603,0.002717471569930574,0.09050440815146743,0.015623213809396796,-0.011431619860534425,0.4878089098272582,-0.04254324450677949,-17.0,0.0,0.0,0.0,0.0,-2.0,-24.0,0.0
parse-community/parse-server,b60502d8a0b8e8ab0400fe6f63526d6886540f7f,927676b34e03a9025748c35055b69724b49ad535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05194805194805241,-0.025974025974025317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruflin/Elastica,aaaeda7d5015dbd3e9fef80e5a8efb5229b9890a,27ae55f0a14556f1ec449d117fecfede276df355,8.0,0.0,0.006006006006005982,0.00907441016333932,0.35555555555555557,0.49546279491833034,0.0,0.0,-0.034482758620689655,-0.28620689655172415,-0.06057781919850885,2.237237237237238,-0.32486388384754994,-0.03266787658802178,-1.3194444444444429,-0.42972972972973,0.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0
qtumproject/qtum,ec3ed5a4487886f1c2a35fda0a3289be7b280248,4444704ca9f66cdc24ab2d444941354db1dfed06,-24.0,0.026812526812526827,0.006523697963597044,0.004933504933504862,-0.013551991349792736,0.007936507936507908,0.0,0.012110290142367988,0.010144927536231883,0.03478260869565197,-0.014468085106382977,0.1269417913137474,0.018232518232518258,0.07421707421707424,1.5634920634920633,0.09879920960632305,0.0,0.0,0.0,0.0,0.0,-27.0,0.0,0.0
root-project/cling,9dab6e5850c50987832485f0631a93d4bfffac7e,8482b60697bce992988bd2f41545ca3035c902d4,-3.0,0.0039204436794798014,0.001143976089869117,0.007362784471218187,0.0007729568174791313,0.017498565691336787,0.0,0.0008347933628774645,0.0005782893649831991,-0.07611389546731306,0.003919955477048875,0.03475213851386272,0.004637598011091981,0.003633581946834996,0.23852210781344496,-0.08731104960613134,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
ValveSoftware/GameNetworkingSockets,07732225941d81cd154c13f2984627f489d45ec5,089e90ec5f606ea787c39a1565e0288fbced1f00,1.0,-0.03754940711462451,-0.008064516129032251,-0.01976284584980237,-0.0010080645161290314,0.05335968379446632,0.0,-0.010080645161290314,0.0,0.031620553359683834,-0.009677419354838679,0.1189516129032242,-0.003952569169960479,-0.01185770750988141,-6.476190476190467,0.0903225806451613,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0
Cockatrice/Cockatrice,c5e0b0880080d00607a9394eb46c269a95f24bdb,ca618c6cc1df4c6ea915301f505d0273d64b4b63,2.0,-0.0025300442757748287,-0.0010633584404076135,0.0030360531309298056,-0.0008270565647614803,-0.01037318153067679,0.0,-0.00023630187564613672,-0.0005608300284420942,-0.00817209470015623,0.0036507453605111317,-0.055767242652486004,-0.00936116382036678,-0.00674678473539958,0.0,-0.008329297820823811,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
panda-re/panda,b59d9e5ee488ca9ccb3754bc28b3b300d45cb2f9,36a50d50824e9176f1d0d7fc0eb7d3c54c122e21,2.0,-9.90099009900991e-05,-0.0006610259122157569,-0.0022772277227722793,0.0042305658381808775,-0.004455445544554459,0.0,-0.00013220518244315242,0.0,-0.041471571906354754,-0.0019766397124887647,-0.04468535166578391,0.002871287128712874,-0.0001980198019801982,-0.5507246376811636,-0.03811475409836085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LimeSurvey/LimeSurvey,c7d76377489ca1225077955ab86807df8562c59e,4e0843928eae5d3aaf2dffe85940670b9547ad9b,0.0,0.0,0.0,0.0,0.0,-0.0769230769230771,0.0,0.0,0.0,0.0,0.0,-0.11940298507462188,0.0,0.0,-0.28125,-0.015873015873016705,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
idno/known,0eb18b6ed36dfb64405c8c6d4612c4cc6743190e,a5ad7cbe56d433dd3a53f725a4bbdf2d37e0ab77,-1.0,0.010734463276836137,0.0012958163643095044,-0.011016949152542366,0.0012958163643095044,0.027401129943502855,0.0,0.0007404664938911454,0.0037296037296037365,0.028904428904428903,-0.010628674807779237,0.3482043687523131,0.007909604519774016,0.023163841807909646,0.0,0.07115677321156788,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
spulec/moto,a9fe5d462c36498649a0151472885f0cf798f796,502957f1f9560cb6dff75271e6812498f4ff7bba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jazzband/pip-tools,71d9a308c96e780045bba3fb1af0cf00a30411d4,9f1a8221eed3d5933299f5f66c2c51f9d06b3b31,2.0,0.014069264069264092,-0.0028368794326241176,-0.03354978354978355,-0.0028368794326241176,0.025974025974025983,-0.09722222222222232,0.014657210401891246,0.0,-0.09307359307359286,-0.028368794326241065,-0.3437352245862897,0.07792207792207773,0.0,0.0,-0.07659574468085051,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
GoogleChrome/lighthouse,99ec695b109cc3e0119d4e70bbd4d90c4eeb185f,04676901b75bf8621470e05c580fe6fd276a0252,6.0,-0.013333333333333336,0.0,-0.04666666666666669,0.0196078431372549,0.10000000000000009,0.0,-0.01568627450980392,0.0,0.03398692810457549,-0.04666666666666669,-0.9764705882352942,-0.4844444444444438,-0.004444444444444445,0.0,0.057516339869281286,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
MariaDB/server,d41a211210a8ae5461c62c2f075097bb5c69d237,27c99a20e2e4b9f458a984298ee7c4191e958201,-206.0,-0.46893724377168083,0.0611111111111111,0.20340586565752125,-0.21025641025641026,-0.9153263954588458,-5.199999999999999,-0.0007122507122507143,-0.059602649006622516,-0.3841059602649004,0.1565040650406504,-19.025498575498574,-0.4703563544623147,-0.7953327026174709,-10.991228070175438,-1.8917682926829267,-15.0,0.0,-9.0,-119.0,-14.0,-248.0,-7.0,-162.0
vergecurrency/verge,0bf937d2fc8bde897588e9e64888e9202e4e7889,12585eef25d3c0f82b2a3ede8dd354fbec645883,-71.0,-0.2320372560615021,-0.009131261889663914,-0.06837670017740977,-0.007545973367152821,-0.8946629213483146,0.7362637362637372,-0.08947368421052632,0.009484897125346562,-0.9267474098934771,0.0324775353016688,-9.740773620798986,-0.0949142519219397,-0.3892667060910704,0.0,-1.712872542802791,0.0,0.0,0.0,-150.0,0.0,-237.0,-18.0,0.0
chef/chef,d45abd8f3d59f272958dea1b5e2e870c32be6d41,52721e4d99e37888a2bc92b735bcf310d44198f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Automattic/mongoose,07a653d2348d2c44fbaa783d23bed8f4745354c7,d9860d0b84c1097310fffe1c7ed1bef5ebbbd277,-1.0,0.0,0.0,0.09999999999999998,0.0,-0.09999999999999998,0.0,0.0,0.0,-0.19999999999999996,0.09999999999999998,0.8666666666666654,-0.2333333333333334,0.0,0.0,-0.26666666666666683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cocos2d/cocos2d-x,03154d239c2954d1617fcc4f03560b01c35887b7,33b820a5afafb5843752184690373831d64cc9db,-2.0,-0.3308270676691729,0.0,0.05513784461152882,0.004545454545454547,-0.015037593984962405,-1.2000000000000002,-0.3318181818181818,0.0,-0.07727272727272738,0.05513784461152882,-2.913636363636364,0.33082706766917314,0.0,0.0,-0.34545454545454524,-3.0,-1.0,0.0,0.0,0.0,-4.0,-2.0,0.0
jrnl-org/jrnl,2e42d8b59e77e3b03e4e7486cae4c37f35d520a2,824aac78cfd2efe386a356854a29d4dc92158bce,17.0,-0.0005835667600373488,-0.002886904761904757,0.026844070961718036,0.0016666666666666635,-0.021241830065359513,0.29999999999999893,0.016934523809523816,-0.00115004492362983,0.04154537286612747,0.01858308012154164,0.03824404761904532,0.15814659197012138,-0.00583566760037349,-0.1528239202657815,0.05726190476190407,0.0,2.0,0.0,34.0,6.0,23.0,2.0,0.0
rcaelers/workrave,81b1c5bfb6be06dfb8d02a2f70e2d5ec152f0047,44d5ebef7b970ae8d895f671a8424585d3ac0aaf,26.0,-0.04037267080745344,0.027114559011824968,0.055383022774327106,0.006778639752956242,-0.06030020703933747,0.0,-0.030026863498280237,-0.002163262709168414,0.5988738308837567,0.0357441471571906,-0.6378448946800255,0.012939958592132539,-0.06521739130434784,-0.1845238095238102,0.40115830115830065,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
gauntlt/gauntlt,c4621165f3fbaba40a5343b9a6b5f6e4cda97287,c4a0e491b1da57e0571317a4137eaeeed86651ad,-1.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.04999999999999982,0.0,0.0,0.0,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idealo/image-super-resolution,a42b62a9978577a31e804bd06141bf67cfd5f0dd,b2b2fafcef758cf5a40a6ca7b221b0ee946ef05d,-2.0,-0.15873015873015872,0.04040404040404039,0.12698412698412698,0.0,0.11111111111111116,0.0,0.0,0.0,-0.15873015873015872,0.08080808080808077,-2.666666666666666,-0.38095238095238093,0.06349206349206349,8.25,-0.5353535353535352,0.0,0.0,0.0,0.0,-2.0,-6.0,0.0,0.0
invoiceninja/invoiceninja,532e13736d54e2705386527055f0e06e3638f406,89a68801e4fea21021e02eb0e00ac8a685c9baa5,0.0,0.0024122807017543935,0.0,0.0031798245614035325,0.007518796992481203,0.017982456140350767,0.0,0.0,8.043758043758086e-05,-0.0033783783783782884,0.0023352793994996235,0.007518796992485477,-0.015241228070175472,0.0006578947368421073,0.0,0.020952380952381056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video-dev/hls.js,42ab6846fc891bbcab123ddcc8057a02cfc9a3a8,cbc1b93828a56576fd7c6dc65d764329eb3bc566,19.0,-0.47587719298245623,-0.012258064516129031,0.35526315789473695,0.026451612903225813,-0.1885964912280702,0.0,-0.3554838709677419,-0.01623931623931624,0.6017094017094018,0.42871794871794866,-16.243870967741934,-2.0109649122807016,-0.06140350877192982,0.0,-0.42351046698872796,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0
snapcore/snapcraft,862c321a6af6f9a86d83b70001d33e8c62be4c1c,8b41444a3d14bd500ca5f7a2de2af7af83a22c61,0.0,0.0,0.0,0.006249999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142705,0.0,0.0,0.3448275862068968,0.005952380952381375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rime/librime,dcdc30157800a111bec5c84b078d60bc13cf7136,f9c56cfe9347d7dbe772e7b816526ade97f7f3b1,0.0,0.0,0.0,0.0,0.0,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,-0.875,0.0,0.0,-3.5,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-7.0
uber-archive/pyflame,6b9c76859729507a36d4e21258d34b7211ccaf60,83f7a3636eb578e7902a30727eed362cda9074e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740740740740833,0.0,0.0,1.8333333333333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
client9/libinjection,3eaf630345d8c4a55e5e5196c5db9b2f786b1bc0,1a4d1cce68230dfc9b0afc79ea654297158c4154,-2.0,0.0,0.04464285714285715,0.14141414141414144,0.0,-0.11111111111111116,0.0,0.0,0.0,-0.24242424242424243,0.0625,1.6875,0.020202020202020193,0.0,32.75,-0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
